algorithmCode,scenarioCode,caseCount,repetition,randomSeed,solverAlgorithm,solverStatus,scheduledCases,unscheduledCases,theatreUtilisationPercent,averageWaitingHours,maxWaitingHours,emergencyAverageWaitingHours,conflictCount,hardConstraintViolations,jainFairnessIndex,continuityMovedCases,runtimeMs,createdAt
ABLATION_NO_WAITING,RESOURCE_TIGHT,10,5,46,CP_SAT_V1,OPTIMAL,6,4,92.86,0.81,1.72,0.68,0,0,0.9941,0,79,2026-08-25 02:41:00
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,1,42,CP_SAT_V1,OPTIMAL,5,5,92.86,1.14,2.83,0.81,0,0,0.9941,0,70,2026-08-25 02:41:00
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,2,43,CP_SAT_V1,OPTIMAL,5,5,78.57,0.56,1.28,0.50,0,0,0.9918,0,92,2026-08-25 02:41:00
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,3,44,CP_SAT_V1,OPTIMAL,6,4,78.57,0.53,1.72,0.75,0,0,1.0000,0,89,2026-08-25 02:41:00
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,4,45,CP_SAT_V1,OPTIMAL,5,5,85.71,1.18,2.22,1.50,0,0,1.0000,0,76,2026-08-25 02:41:00
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,5,46,CP_SAT_V1,OPTIMAL,6,4,92.86,0.81,1.72,0.68,0,0,0.9941,0,66,2026-08-25 02:41:00
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,1,42,CP_SAT_V1,OPTIMAL,5,5,82.14,0.72,2.83,0.11,0,0,0.9981,0,70,2026-08-25 02:40:57
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,2,43,CP_SAT_V1,OPTIMAL,5,5,82.14,0.19,0.44,0.26,0,0,0.9549,0,70,2026-08-25 02:40:57
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,3,44,CP_SAT_V1,OPTIMAL,6,4,75.00,0.51,1.72,0.75,0,0,0.9977,0,72,2026-08-25 02:40:57
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,4,45,CP_SAT_V1,OPTIMAL,5,5,78.57,0.47,1.83,0.76,0,0,0.9918,0,63,2026-08-25 02:40:57
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,5,46,CP_SAT_V1,OPTIMAL,6,4,89.29,0.34,1.06,0.40,0,0,0.9858,0,70,2026-08-25 02:40:57
ABLATION_NO_PRIORITY,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.51,5.25,1.04,0,0,0.9907,0,5893,2026-08-25 02:41:26
ABLATION_NO_PRIORITY,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,85.53,2.28,16.21,0.86,0,0,0.9722,0,4951,2026-08-25 02:41:31
ABLATION_NO_PRIORITY,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,81.58,1.94,9.88,0.77,0,0,0.9515,0,2482,2026-08-25 02:41:34
ABLATION_NO_PRIORITY,BASELINE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,86.84,1.90,8.38,1.60,0,0,0.9776,0,2144,2026-08-25 02:41:36
ABLATION_NO_PRIORITY,BASELINE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,89.47,2.44,9.27,1.57,0,0,0.9923,0,1917,2026-08-25 02:41:38
ABLATION_NO_WAITING,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.73,8.58,1.04,0,0,0.9907,0,1014,2026-08-25 02:41:39
ABLATION_NO_WAITING,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,81.58,2.23,8.42,1.17,0,0,0.9639,0,1507,2026-08-25 02:41:41
ABLATION_NO_WAITING,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,85.53,3.77,9.88,2.38,0,0,0.9722,0,1147,2026-08-25 02:41:42
ABLATION_NO_WAITING,BASELINE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,84.21,2.43,11.04,1.70,0,0,0.9846,0,1240,2026-08-25 02:41:43
ABLATION_NO_WAITING,BASELINE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,89.47,2.74,10.85,1.66,0,0,0.9923,0,1210,2026-08-25 02:41:45
ABLATION_THROUGHPUT_ONLY,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.96,11.92,1.04,0,0,0.9907,0,1220,2026-08-25 02:41:46
ABLATION_THROUGHPUT_ONLY,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,85.53,3.65,16.21,2.13,0,0,0.9722,0,1190,2026-08-25 02:41:47
ABLATION_THROUGHPUT_ONLY,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,81.58,3.38,9.88,1.64,0,0,0.9515,0,1053,2026-08-25 02:41:48
ABLATION_THROUGHPUT_ONLY,BASELINE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,84.21,2.43,11.04,1.70,0,0,0.9846,0,1153,2026-08-25 02:41:50
ABLATION_THROUGHPUT_ONLY,BASELINE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,89.47,2.74,13.23,1.84,0,0,0.9923,0,1254,2026-08-25 02:41:51
HYBRID_PRIORITY_CP_SAT,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.51,5.25,1.04,0,0,0.9907,0,3998,2026-08-25 02:41:09
HYBRID_PRIORITY_CP_SAT,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,85.53,2.28,16.21,0.86,0,0,0.9722,0,2645,2026-08-25 02:41:12
HYBRID_PRIORITY_CP_SAT,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,85.53,2.13,9.88,1.13,0,0,0.9722,0,2389,2026-08-25 02:41:15
HYBRID_PRIORITY_CP_SAT,BASELINE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,86.84,1.90,8.38,1.60,0,0,0.9776,0,3140,2026-08-25 02:41:18
HYBRID_PRIORITY_CP_SAT,BASELINE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,89.47,2.44,9.27,1.57,0,0,0.9923,0,1857,2026-08-25 02:41:20
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.40,4.75,1.14,0,0,0.9907,0,3443,2026-08-25 02:43:22
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,81.58,1.58,6.79,1.09,0,0,0.9639,0,2085,2026-08-25 02:43:24
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,81.58,2.21,9.88,1.03,0,0,0.9515,0,2922,2026-08-25 02:43:27
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,82.89,1.78,8.38,1.21,0,0,0.9800,0,1626,2026-08-25 02:43:29
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,89.47,2.26,5.90,1.85,0,0,0.9923,0,1424,2026-08-25 02:43:31
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.40,4.75,1.14,0,0,0.9907,0,989,2026-08-25 02:43:32
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,81.58,2.30,9.96,1.17,0,0,0.9639,0,2549,2026-08-25 02:43:34
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,86.84,2.30,8.54,1.39,0,0,0.9776,0,1835,2026-08-25 02:43:36
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,82.89,2.34,7.08,1.71,0,0,0.9800,0,1107,2026-08-25 02:43:37
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,90.79,3.39,13.44,2.27,0,0,0.9898,0,1314,2026-08-25 02:43:39
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.62,8.08,1.14,0,0,0.9907,0,711,2026-08-25 02:43:40
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,81.58,2.25,9.96,1.17,0,0,0.9639,0,998,2026-08-25 02:43:41
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,85.53,3.00,9.88,1.99,0,0,0.9722,0,1167,2026-08-25 02:43:42
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,82.89,2.13,7.08,1.40,0,0,0.9800,0,841,2026-08-25 02:43:43
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,88.16,2.50,9.85,1.85,0,0,0.9945,0,877,2026-08-25 02:43:44
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,77.50,1.40,4.75,1.14,0,0,0.9907,0,2186,2026-08-25 02:43:06
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,81.58,1.58,6.79,1.09,0,0,0.9639,0,2793,2026-08-25 02:43:09
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,85.53,2.29,9.88,1.16,0,0,0.9722,0,2585,2026-08-25 02:43:12
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,85.53,1.93,8.38,1.34,0,0,0.9722,0,3498,2026-08-25 02:43:15
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,89.47,2.26,5.90,1.85,0,0,0.9923,0,1629,2026-08-25 02:43:17
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,51.67,1.51,5.25,1.04,0,0,0.9907,0,3566,2026-08-25 02:42:16
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,57.02,2.28,16.21,0.86,0,0,0.9722,0,5728,2026-08-25 02:42:22
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,54.39,1.94,9.88,0.77,0,0,0.9515,0,3531,2026-08-25 02:42:25
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,57.89,1.90,8.38,1.60,0,0,0.9776,0,2654,2026-08-25 02:42:28
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,59.65,2.44,10.85,1.57,0,0,0.9923,0,1971,2026-08-25 02:42:30
ABLATION_NO_WAITING,RESOURCE_MODERATE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,51.67,1.90,11.08,1.04,0,0,0.9907,0,1555,2026-08-25 02:42:33
ABLATION_NO_WAITING,RESOURCE_MODERATE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,54.39,2.39,8.42,0.97,0,0,0.9639,0,1838,2026-08-25 02:42:35
ABLATION_NO_WAITING,RESOURCE_MODERATE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,57.89,3.83,9.88,2.48,0,0,0.9776,0,1575,2026-08-25 02:42:36
ABLATION_NO_WAITING,RESOURCE_MODERATE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,56.14,2.27,8.67,1.70,0,0,0.9846,0,1575,2026-08-25 02:42:38
ABLATION_NO_WAITING,RESOURCE_MODERATE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,59.65,2.49,9.27,1.66,0,0,0.9923,0,1478,2026-08-25 02:42:39
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,51.67,1.73,8.58,1.04,0,0,0.9907,0,1443,2026-08-25 02:42:41
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,57.02,3.65,16.21,2.13,0,0,0.9722,0,1554,2026-08-25 02:42:43
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,54.39,3.50,9.88,2.53,0,0,0.9515,0,1466,2026-08-25 02:42:44
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,56.14,2.43,11.04,1.70,0,0,0.9846,0,1616,2026-08-25 02:42:46
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,59.65,2.74,13.23,1.66,0,0,0.9923,0,1963,2026-08-25 02:42:48
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,25,1,42,CP_SAT_V1,OPTIMAL,15,10,51.67,1.51,5.25,1.04,0,0,0.9907,0,7988,2026-08-25 02:41:59
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,25,2,43,CP_SAT_V1,OPTIMAL,15,10,57.02,2.28,16.21,0.86,0,0,0.9722,0,3636,2026-08-25 02:42:03
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,25,3,44,CP_SAT_V1,OPTIMAL,15,10,57.02,2.13,9.88,1.13,0,0,0.9722,0,2739,2026-08-25 02:42:06
