algorithmCode,scenarioCode,caseCount,repetition,randomSeed,solverAlgorithm,solverStatus,scheduledCases,unscheduledCases,theatreUtilisationPercent,averageWaitingHours,maxWaitingHours,emergencyAverageWaitingHours,conflictCount,hardConstraintViolations,jainFairnessIndex,continuityMovedCases,runtimeMs,createdAt
PRIORITY_GREEDY,RESOURCE_MODERATE,25,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,23,10.00,0.00,0.00,0.00,0,0,0.9000,0,18,2026-08-21 23:52:27
PRIORITY_GREEDY,RESOURCE_MODERATE,25,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,23,10.00,0.00,0.00,0.00,0,0,0.9000,0,17,2026-08-21 23:52:27
PRIORITY_GREEDY,RESOURCE_MODERATE,25,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,23,10.00,0.00,0.00,0.00,0,0,0.9000,0,25,2026-08-21 23:52:27
PURE_CP_SAT,RESOURCE_MODERATE,25,1,42,CP_SAT_V1,OPTIMAL,2,23,10.00,0.00,0.00,0.00,0,0,0.9000,0,175,2026-08-21 23:52:28
PURE_CP_SAT,RESOURCE_MODERATE,25,2,43,CP_SAT_V1,OPTIMAL,2,23,10.00,0.00,0.00,0.00,0,0,0.9000,0,205,2026-08-21 23:52:28
PURE_CP_SAT,RESOURCE_MODERATE,25,3,44,CP_SAT_V1,OPTIMAL,2,23,10.00,0.00,0.00,0.00,0,0,0.9000,0,195,2026-08-21 23:52:28
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,25,2026-08-21 23:52:30
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,37,2026-08-21 23:52:30
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,25,2026-08-21 23:52:31
PRIORITY_GREEDY,RESOURCE_TIGHT,25,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:52:29
PRIORITY_GREEDY,RESOURCE_TIGHT,25,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,1,2026-08-21 23:52:29
PRIORITY_GREEDY,RESOURCE_TIGHT,25,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:52:29
PURE_CP_SAT,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,26,2026-08-21 23:52:29
PURE_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,21,2026-08-21 23:52:29
PURE_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,28,2026-08-21 23:52:29
HYBRID_PRIORITY_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,33,2026-08-21 23:52:32
HYBRID_PRIORITY_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,28,2026-08-21 23:52:32
HYBRID_PRIORITY_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,35,2026-08-21 23:52:32
PRIORITY_GREEDY,BASELINE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:52:32
PRIORITY_GREEDY,BASELINE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:52:32
PRIORITY_GREEDY,BASELINE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:52:32
PURE_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,38,2026-08-21 23:52:32
PURE_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,27,2026-08-21 23:52:32
PURE_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,41,2026-08-21 23:52:32
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,293,2026-08-21 23:52:37
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,251,2026-08-21 23:52:38
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,237,2026-08-21 23:52:38
PRIORITY_GREEDY,EMERGENCY_SURGE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,5,45,65.00,1.90,4.00,1.90,0,0,0.9941,0,6,2026-08-21 23:52:36
PRIORITY_GREEDY,EMERGENCY_SURGE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,5,45,65.00,1.90,4.00,1.90,0,0,0.9941,0,11,2026-08-21 23:52:36
PRIORITY_GREEDY,EMERGENCY_SURGE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,5,45,65.00,1.90,4.00,1.90,0,0,0.9941,0,14,2026-08-21 23:52:36
PURE_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,241,2026-08-21 23:52:36
PURE_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,253,2026-08-21 23:52:37
PURE_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,225,2026-08-21 23:52:37
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,OPTIMAL,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,213,2026-08-21 23:52:34
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,OPTIMAL,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,193,2026-08-21 23:52:34
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,OPTIMAL,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,179,2026-08-21 23:52:34
PRIORITY_GREEDY,RESOURCE_MODERATE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,20,2026-08-21 23:52:32
PRIORITY_GREEDY,RESOURCE_MODERATE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,27,2026-08-21 23:52:33
PRIORITY_GREEDY,RESOURCE_MODERATE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,24,2026-08-21 23:52:33
PURE_CP_SAT,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,OPTIMAL,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,174,2026-08-21 23:52:33
PURE_CP_SAT,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,OPTIMAL,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,165,2026-08-21 23:52:33
PURE_CP_SAT,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,OPTIMAL,2,48,10.00,0.00,0.00,0.00,0,0,0.9000,0,182,2026-08-21 23:52:33
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,34,2026-08-21 23:52:36
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,28,2026-08-21 23:52:36
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,28,2026-08-21 23:52:36
PRIORITY_GREEDY,RESOURCE_TIGHT,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:52:34
PRIORITY_GREEDY,RESOURCE_TIGHT,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,1,2026-08-21 23:52:35
PRIORITY_GREEDY,RESOURCE_TIGHT,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:52:35
PURE_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,32,2026-08-21 23:52:35
PURE_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,36,2026-08-21 23:52:35
PURE_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,27,2026-08-21 23:52:36
HYBRID_PRIORITY_CP_SAT,BASELINE,100,1,42,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,28,2026-08-21 23:52:39
HYBRID_PRIORITY_CP_SAT,BASELINE,100,2,43,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,27,2026-08-21 23:52:39
HYBRID_PRIORITY_CP_SAT,BASELINE,100,3,44,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,26,2026-08-21 23:52:40
PRIORITY_GREEDY,BASELINE,100,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:52:38
PRIORITY_GREEDY,BASELINE,100,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,4,2026-08-21 23:52:38
PRIORITY_GREEDY,BASELINE,100,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:52:38
PURE_CP_SAT,BASELINE,100,1,42,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,29,2026-08-21 23:52:38
PURE_CP_SAT,BASELINE,100,2,43,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,31,2026-08-21 23:52:38
PURE_CP_SAT,BASELINE,100,3,44,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,32,2026-08-21 23:52:39
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,100,1,42,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,841,2026-08-21 23:52:47
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,100,2,43,CP_SAT_V1,OPTIMAL,7,93,60.00,1.71,4.00,1.71,0,0,0.9412,0,857,2026-08-21 23:52:48
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,100,3,44,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,874,2026-08-21 23:52:49
PRIORITY_GREEDY,EMERGENCY_SURGE,100,1,42,PRIORITY_GREEDY_V1,FEASIBLE,4,96,52.50,1.50,3.50,1.50,0,0,0.9800,0,19,2026-08-21 23:52:43
PRIORITY_GREEDY,EMERGENCY_SURGE,100,2,43,PRIORITY_GREEDY_V1,FEASIBLE,4,96,52.50,1.50,3.50,1.50,0,0,0.9800,0,24,2026-08-21 23:52:43
PRIORITY_GREEDY,EMERGENCY_SURGE,100,3,44,PRIORITY_GREEDY_V1,FEASIBLE,4,96,52.50,1.50,3.50,1.50,0,0,0.9800,0,21,2026-08-21 23:52:44
PURE_CP_SAT,EMERGENCY_SURGE,100,1,42,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,803,2026-08-21 23:52:44
PURE_CP_SAT,EMERGENCY_SURGE,100,2,43,CP_SAT_V1,OPTIMAL,7,93,67.50,1.71,4.00,1.71,0,0,0.9878,0,836,2026-08-21 23:52:45
PURE_CP_SAT,EMERGENCY_SURGE,100,3,44,CP_SAT_V1,OPTIMAL,7,93,62.50,1.71,4.00,1.71,0,0,0.9615,0,895,2026-08-21 23:52:46
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,100,1,42,CP_SAT_V1,OPTIMAL,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,179,2026-08-21 23:52:41
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,100,2,43,CP_SAT_V1,OPTIMAL,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,159,2026-08-21 23:52:41
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,100,3,44,CP_SAT_V1,OPTIMAL,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,201,2026-08-21 23:52:41
PRIORITY_GREEDY,RESOURCE_MODERATE,100,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,35,2026-08-21 23:52:40
PRIORITY_GREEDY,RESOURCE_MODERATE,100,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,31,2026-08-21 23:52:40
PRIORITY_GREEDY,RESOURCE_MODERATE,100,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,23,2026-08-21 23:52:40
PURE_CP_SAT,RESOURCE_MODERATE,100,1,42,CP_SAT_V1,OPTIMAL,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,209,2026-08-21 23:52:40
PURE_CP_SAT,RESOURCE_MODERATE,100,2,43,CP_SAT_V1,OPTIMAL,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,175,2026-08-21 23:52:40
PURE_CP_SAT,RESOURCE_MODERATE,100,3,44,CP_SAT_V1,OPTIMAL,2,98,10.00,0.00,0.00,0.00,0,0,0.9000,0,163,2026-08-21 23:52:41
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,100,1,42,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,30,2026-08-21 23:52:43
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,100,2,43,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,24,2026-08-21 23:52:43
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,100,3,44,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,36,2026-08-21 23:52:43
PRIORITY_GREEDY,RESOURCE_TIGHT,100,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,5,2026-08-21 23:52:42
PRIORITY_GREEDY,RESOURCE_TIGHT,100,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,6,2026-08-21 23:52:42
PRIORITY_GREEDY,RESOURCE_TIGHT,100,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:52:42
PURE_CP_SAT,RESOURCE_TIGHT,100,1,42,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,23,2026-08-21 23:52:42
PURE_CP_SAT,RESOURCE_TIGHT,100,2,43,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,26,2026-08-21 23:52:42
PURE_CP_SAT,RESOURCE_TIGHT,100,3,44,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,28,2026-08-21 23:52:43
