algorithmCode,scenarioCode,caseCount,repetition,randomSeed,solverAlgorithm,solverStatus,scheduledCases,unscheduledCases,theatreUtilisationPercent,averageWaitingHours,maxWaitingHours,emergencyAverageWaitingHours,conflictCount,hardConstraintViolations,jainFairnessIndex,continuityMovedCases,runtimeMs,createdAt
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,29,2026-08-21 23:42:17
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,24,2026-08-21 23:42:18
PRIORITY_GREEDY,RESOURCE_TIGHT,25,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:42:16
PRIORITY_GREEDY,RESOURCE_TIGHT,25,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:42:16
PRIORITY_GREEDY,RESOURCE_TIGHT,25,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:42:16
PURE_CP_SAT,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,30,2026-08-21 23:42:16
PURE_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,25,2026-08-21 23:42:17
PURE_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,2,23,21.43,0.00,0.00,0.00,0,0,0.9000,0,21,2026-08-21 23:42:17
HYBRID_PRIORITY_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,30,2026-08-21 23:42:19
HYBRID_PRIORITY_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,26,2026-08-21 23:42:20
HYBRID_PRIORITY_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,34,2026-08-21 23:42:20
PRIORITY_GREEDY,BASELINE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:42:19
PRIORITY_GREEDY,BASELINE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:42:19
PRIORITY_GREEDY,BASELINE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:42:19
PURE_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,42,2026-08-21 23:42:19
PURE_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,37,2026-08-21 23:42:19
PURE_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,2,48,15.00,0.00,0.00,0.00,0,0,0.9000,0,36,2026-08-21 23:42:19
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,229,2026-08-21 23:42:23
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,224,2026-08-21 23:42:23
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,211,2026-08-21 23:42:23
PRIORITY_GREEDY,EMERGENCY_SURGE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,5,45,65.00,1.90,4.00,1.90,0,0,0.9941,0,5,2026-08-21 23:42:21
PRIORITY_GREEDY,EMERGENCY_SURGE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,5,45,65.00,1.90,4.00,1.90,0,0,0.9941,0,18,2026-08-21 23:42:21
PRIORITY_GREEDY,EMERGENCY_SURGE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,5,45,65.00,1.90,4.00,1.90,0,0,0.9941,0,8,2026-08-21 23:42:21
PURE_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,220,2026-08-21 23:42:22
PURE_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,6,44,55.00,1.58,4.00,1.58,0,0,1.0000,0,226,2026-08-21 23:42:22
PURE_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,6,44,50.00,1.58,4.00,1.58,0,0,0.9901,0,199,2026-08-21 23:42:22
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,25,2026-08-21 23:42:20
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,35,2026-08-21 23:42:20
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,36,2026-08-21 23:42:20
PRIORITY_GREEDY,RESOURCE_TIGHT,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:42:20
PRIORITY_GREEDY,RESOURCE_TIGHT,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:42:20
PRIORITY_GREEDY,RESOURCE_TIGHT,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:42:20
PURE_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,26,2026-08-21 23:42:20
PURE_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,44,2026-08-21 23:42:20
PURE_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,2,48,21.43,0.00,0.00,0.00,0,0,0.9000,0,37,2026-08-21 23:42:20
HYBRID_PRIORITY_CP_SAT,BASELINE,100,1,42,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,25,2026-08-21 23:42:24
HYBRID_PRIORITY_CP_SAT,BASELINE,100,2,43,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,41,2026-08-21 23:42:24
HYBRID_PRIORITY_CP_SAT,BASELINE,100,3,44,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,43,2026-08-21 23:42:24
PRIORITY_GREEDY,BASELINE,100,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:42:23
PRIORITY_GREEDY,BASELINE,100,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:42:23
PRIORITY_GREEDY,BASELINE,100,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,2,2026-08-21 23:42:23
PURE_CP_SAT,BASELINE,100,1,42,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,39,2026-08-21 23:42:23
PURE_CP_SAT,BASELINE,100,2,43,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,32,2026-08-21 23:42:24
PURE_CP_SAT,BASELINE,100,3,44,CP_SAT_V1,OPTIMAL,2,98,15.00,0.00,0.00,0.00,0,0,0.9000,0,36,2026-08-21 23:42:24
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,100,1,42,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,790,2026-08-21 23:42:30
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,100,2,43,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,775,2026-08-21 23:42:31
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,100,3,44,CP_SAT_V1,OPTIMAL,7,93,67.50,1.71,4.00,1.71,0,0,0.9878,0,773,2026-08-21 23:42:32
PRIORITY_GREEDY,EMERGENCY_SURGE,100,1,42,PRIORITY_GREEDY_V1,FEASIBLE,4,96,52.50,1.50,3.50,1.50,0,0,0.9800,0,21,2026-08-21 23:42:26
PRIORITY_GREEDY,EMERGENCY_SURGE,100,2,43,PRIORITY_GREEDY_V1,FEASIBLE,4,96,52.50,1.50,3.50,1.50,0,0,0.9800,0,17,2026-08-21 23:42:26
PRIORITY_GREEDY,EMERGENCY_SURGE,100,3,44,PRIORITY_GREEDY_V1,FEASIBLE,4,96,52.50,1.50,3.50,1.50,0,0,0.9800,0,18,2026-08-21 23:42:26
PURE_CP_SAT,EMERGENCY_SURGE,100,1,42,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,751,2026-08-21 23:42:27
PURE_CP_SAT,EMERGENCY_SURGE,100,2,43,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,768,2026-08-21 23:42:28
PURE_CP_SAT,EMERGENCY_SURGE,100,3,44,CP_SAT_V1,OPTIMAL,7,93,52.50,1.71,4.00,1.71,0,0,0.9800,0,759,2026-08-21 23:42:29
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,100,1,42,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,29,2026-08-21 23:42:26
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,100,2,43,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,33,2026-08-21 23:42:26
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,100,3,44,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,40,2026-08-21 23:42:26
PRIORITY_GREEDY,RESOURCE_TIGHT,100,1,42,PRIORITY_GREEDY_V1,FEASIBLE,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:42:24
PRIORITY_GREEDY,RESOURCE_TIGHT,100,2,43,PRIORITY_GREEDY_V1,FEASIBLE,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,3,2026-08-21 23:42:25
PRIORITY_GREEDY,RESOURCE_TIGHT,100,3,44,PRIORITY_GREEDY_V1,FEASIBLE,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,5,2026-08-21 23:42:25
PURE_CP_SAT,RESOURCE_TIGHT,100,1,42,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,36,2026-08-21 23:42:25
PURE_CP_SAT,RESOURCE_TIGHT,100,2,43,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,28,2026-08-21 23:42:25
PURE_CP_SAT,RESOURCE_TIGHT,100,3,44,CP_SAT_V1,OPTIMAL,2,98,21.43,0.00,0.00,0.00,0,0,0.9000,0,26,2026-08-21 23:42:25
