algorithmCode,scenarioCode,caseCount,repetition,randomSeed,solverAlgorithm,solverStatus,scheduledCases,unscheduledCases,theatreUtilisationPercent,averageWaitingHours,maxWaitingHours,emergencyAverageWaitingHours,conflictCount,hardConstraintViolations,jainFairnessIndex,continuityMovedCases,runtimeMs,createdAt
PURE_CP_SAT,RESOURCE_TIGHT,10,2,43,CP_SAT_V1,OPTIMAL,3,7,46.43,0.83,2.50,0.00,0,0,0.7752,0,49,2026-08-21 23:06:56
PURE_CP_SAT,RESOURCE_TIGHT,10,3,44,CP_SAT_V1,OPTIMAL,3,7,46.43,0.83,2.50,0.00,0,0,0.7752,0,31,2026-08-21 23:06:56
HYBRID_PRIORITY_CP_SAT,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,163,2026-08-21 23:06:58
HYBRID_PRIORITY_CP_SAT,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,162,2026-08-21 23:06:59
HYBRID_PRIORITY_CP_SAT,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,164,2026-08-21 23:06:59
PRIORITY_GREEDY,BASELINE,25,1,42,PRIORITY_GREEDY_V1,FEASIBLE,6,19,70.00,24.25,68.75,1.50,0,0,0.8869,0,7,2026-08-21 23:06:57
PRIORITY_GREEDY,BASELINE,25,2,43,PRIORITY_GREEDY_V1,FEASIBLE,6,19,70.00,24.25,68.75,1.50,0,0,0.8869,0,6,2026-08-21 23:06:58
PRIORITY_GREEDY,BASELINE,25,3,44,PRIORITY_GREEDY_V1,FEASIBLE,6,19,70.00,24.25,68.75,1.50,0,0,0.8869,0,6,2026-08-21 23:06:58
PURE_CP_SAT,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,167,2026-08-21 23:06:58
PURE_CP_SAT,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,150,2026-08-21 23:06:58
PURE_CP_SAT,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,171,2026-08-21 23:06:58
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,77.50,2.79,7.50,1.13,0,0,0.9223,0,612,2026-08-21 23:07:02
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,77.50,2.79,7.50,1.13,0,0,0.9223,0,270,2026-08-21 23:07:03
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,77.50,2.79,7.50,1.13,0,0,0.9223,0,282,2026-08-21 23:07:03
PRIORITY_GREEDY,EMERGENCY_SURGE,25,1,42,PRIORITY_GREEDY_V1,FEASIBLE,6,19,75.00,2.67,7.00,1.80,0,0,0.9336,0,21,2026-08-21 23:07:00
PRIORITY_GREEDY,EMERGENCY_SURGE,25,2,43,PRIORITY_GREEDY_V1,FEASIBLE,6,19,75.00,2.67,7.00,1.80,0,0,0.9336,0,7,2026-08-21 23:07:00
PRIORITY_GREEDY,EMERGENCY_SURGE,25,3,44,PRIORITY_GREEDY_V1,FEASIBLE,6,19,75.00,2.67,7.00,1.80,0,0,0.9336,0,12,2026-08-21 23:07:00
PURE_CP_SAT,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.13,0,0,0.8742,0,332,2026-08-21 23:07:01
PURE_CP_SAT,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.13,0,0,0.8742,0,396,2026-08-21 23:07:01
PURE_CP_SAT,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.13,0,0,0.8742,0,327,2026-08-21 23:07:02
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,101,2026-08-21 23:07:00
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,115,2026-08-21 23:07:00
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,103,2026-08-21 23:07:00
PRIORITY_GREEDY,RESOURCE_TIGHT,25,1,42,PRIORITY_GREEDY_V1,FEASIBLE,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,7,2026-08-21 23:06:59
PRIORITY_GREEDY,RESOURCE_TIGHT,25,2,43,PRIORITY_GREEDY_V1,FEASIBLE,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,7,2026-08-21 23:06:59
PRIORITY_GREEDY,RESOURCE_TIGHT,25,3,44,PRIORITY_GREEDY_V1,FEASIBLE,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,5,2026-08-21 23:06:59
PURE_CP_SAT,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,5,20,67.86,1.40,3.00,1.50,0,0,0.9972,0,98,2026-08-21 23:06:59
PURE_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,5,20,67.86,1.40,3.00,1.50,0,0,0.9972,0,101,2026-08-21 23:06:59
PURE_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,5,20,67.86,1.40,3.00,1.50,0,0,0.9972,0,107,2026-08-21 23:07:00
HYBRID_PRIORITY_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,392,2026-08-21 23:07:05
HYBRID_PRIORITY_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,442,2026-08-21 23:07:06
HYBRID_PRIORITY_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,453,2026-08-21 23:07:06
PRIORITY_GREEDY,BASELINE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,6,44,70.00,24.25,68.75,1.50,0,0,0.8869,0,46,2026-08-21 23:07:03
PRIORITY_GREEDY,BASELINE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,6,44,70.00,24.25,68.75,1.50,0,0,0.8869,0,14,2026-08-21 23:07:03
PRIORITY_GREEDY,BASELINE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,6,44,70.00,24.25,68.75,1.50,0,0,0.8869,0,21,2026-08-21 23:07:03
PURE_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,388,2026-08-21 23:07:04
PURE_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,410,2026-08-21 23:07:04
PURE_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,421,2026-08-21 23:07:05
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.40,0,0,0.8742,0,650,2026-08-21 23:07:13
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,77.50,2.79,7.50,1.40,0,0,0.9223,0,649,2026-08-21 23:07:13
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.40,0,0,0.8742,0,577,2026-08-21 23:07:14
PRIORITY_GREEDY,EMERGENCY_SURGE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,6,44,75.00,2.50,7.00,1.60,0,0,0.9336,0,28,2026-08-21 23:07:10
PRIORITY_GREEDY,EMERGENCY_SURGE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,6,44,75.00,2.50,7.00,1.60,0,0,0.9336,0,17,2026-08-21 23:07:10
PRIORITY_GREEDY,EMERGENCY_SURGE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,6,44,75.00,2.50,7.00,1.60,0,0,0.9336,0,16,2026-08-21 23:07:10
PURE_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,536,2026-08-21 23:07:10
PURE_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,634,2026-08-21 23:07:11
PURE_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,608,2026-08-21 23:07:12
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,277,2026-08-21 23:07:08
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,265,2026-08-21 23:07:09
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,262,2026-08-21 23:07:09
PRIORITY_GREEDY,RESOURCE_TIGHT,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,31,2026-08-21 23:07:06
PRIORITY_GREEDY,RESOURCE_TIGHT,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,25,2026-08-21 23:07:07
PRIORITY_GREEDY,RESOURCE_TIGHT,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,18,2026-08-21 23:07:07
PURE_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,5,45,67.86,1.40,3.00,1.50,0,0,0.9972,0,245,2026-08-21 23:07:07
PURE_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,5,45,67.86,1.40,3.00,1.50,0,0,0.9972,0,367,2026-08-21 23:07:07
PURE_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,5,45,67.86,1.40,3.00,1.50,0,0,0.9972,0,268,2026-08-21 23:07:08
