algorithmCode,scenarioCode,caseCount,repetition,randomSeed,solverAlgorithm,solverStatus,scheduledCases,unscheduledCases,theatreUtilisationPercent,averageWaitingHours,maxWaitingHours,emergencyAverageWaitingHours,conflictCount,hardConstraintViolations,jainFairnessIndex,continuityMovedCases,runtimeMs,createdAt
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,10,3,44,CP_SAT_V1,OPTIMAL,4,6,50.00,19.31,71.25,1.25,0,0,0.6711,0,37,2026-08-21 23:07:26
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,10,1,42,CP_SAT_V1,OPTIMAL,4,6,55.00,18.44,71.25,0.83,0,0,0.6541,0,43,2026-08-21 23:07:25
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,10,2,43,CP_SAT_V1,OPTIMAL,4,6,55.00,18.44,71.25,0.83,0,0,0.6541,0,45,2026-08-21 23:07:25
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,10,3,44,CP_SAT_V1,OPTIMAL,4,6,55.00,18.44,71.25,0.83,0,0,0.6541,0,52,2026-08-21 23:07:25
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,10,1,42,CP_SAT_V1,OPTIMAL,3,7,46.43,0.83,2.50,0.00,0,0,0.7752,0,45,2026-08-21 23:07:24
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,10,2,43,CP_SAT_V1,OPTIMAL,3,7,46.43,0.83,2.50,0.00,0,0,0.7752,0,38,2026-08-21 23:07:24
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,10,3,44,CP_SAT_V1,OPTIMAL,3,7,46.43,0.83,2.50,0.00,0,0,0.7752,0,31,2026-08-21 23:07:25
ABLATION_NO_WAITING,RESOURCE_TIGHT,10,1,42,CP_SAT_V1,OPTIMAL,3,7,60.71,45.67,68.75,3.00,0,0,0.7049,0,40,2026-08-21 23:07:25
ABLATION_NO_WAITING,RESOURCE_TIGHT,10,2,43,CP_SAT_V1,OPTIMAL,3,7,60.71,44.83,68.75,0.50,0,0,0.7049,0,39,2026-08-21 23:07:25
ABLATION_NO_WAITING,RESOURCE_TIGHT,10,3,44,CP_SAT_V1,OPTIMAL,3,7,60.71,45.50,68.75,2.50,0,0,0.7049,0,44,2026-08-21 23:07:25
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,1,42,CP_SAT_V1,OPTIMAL,3,7,46.43,0.83,2.50,0.00,0,0,0.7752,0,46,2026-08-21 23:07:25
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,2,43,CP_SAT_V1,OPTIMAL,3,7,53.57,23.08,68.25,0.00,0,0,0.7353,0,29,2026-08-21 23:07:25
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,10,3,44,CP_SAT_V1,OPTIMAL,3,7,53.57,24.58,65.25,4.00,0,0,0.7353,0,39,2026-08-21 23:07:25
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,1,42,CP_SAT_V1,OPTIMAL,3,7,60.71,44.67,68.75,0.00,0,0,0.7049,0,36,2026-08-21 23:07:24
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,2,43,CP_SAT_V1,OPTIMAL,3,7,60.71,44.67,68.75,0.00,0,0,0.7049,0,35,2026-08-21 23:07:24
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,10,3,44,CP_SAT_V1,OPTIMAL,3,7,60.71,44.67,68.75,0.00,0,0,0.7049,0,34,2026-08-21 23:07:24
ABLATION_NO_PRIORITY,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,166,2026-08-21 23:07:27
ABLATION_NO_PRIORITY,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,157,2026-08-21 23:07:27
ABLATION_NO_PRIORITY,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,150,2026-08-21 23:07:27
ABLATION_NO_WAITING,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,130,2026-08-21 23:07:28
ABLATION_NO_WAITING,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,144,2026-08-21 23:07:28
ABLATION_NO_WAITING,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,147,2026-08-21 23:07:28
ABLATION_THROUGHPUT_ONLY,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,154,2026-08-21 23:07:28
ABLATION_THROUGHPUT_ONLY,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,165,2026-08-21 23:07:29
ABLATION_THROUGHPUT_ONLY,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,3.14,7.50,2.33,0,0,0.8742,0,150,2026-08-21 23:07:29
HYBRID_PRIORITY_CP_SAT,BASELINE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,123,2026-08-21 23:07:26
HYBRID_PRIORITY_CP_SAT,BASELINE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,139,2026-08-21 23:07:27
HYBRID_PRIORITY_CP_SAT,BASELINE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.50,0,0,0.8742,0,140,2026-08-21 23:07:27
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.13,0,0,0.8742,0,212,2026-08-21 23:07:32
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.13,0,0,0.8742,0,272,2026-08-21 23:07:33
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.13,0,0,0.8742,0,246,2026-08-21 23:07:33
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,77.50,2.93,7.50,2.00,0,0,0.9223,0,258,2026-08-21 23:07:33
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,77.50,3.07,7.50,1.63,0,0,0.9223,0,259,2026-08-21 23:07:34
ABLATION_NO_WAITING,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,77.50,2.79,7.50,1.75,0,0,0.9223,0,218,2026-08-21 23:07:34
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,72.50,2.79,7.50,1.13,0,0,0.8742,0,171,2026-08-21 23:07:34
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,72.50,2.93,7.50,2.00,0,0,0.8742,0,193,2026-08-21 23:07:34
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,72.50,2.93,7.50,2.00,0,0,0.8742,0,193,2026-08-21 23:07:35
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,1,42,CP_SAT_V1,OPTIMAL,7,18,77.50,2.79,7.50,1.13,0,0,0.9223,0,235,2026-08-21 23:07:31
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,2,43,CP_SAT_V1,OPTIMAL,7,18,77.50,2.79,7.50,1.13,0,0,0.9223,0,229,2026-08-21 23:07:32
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,25,3,44,CP_SAT_V1,OPTIMAL,7,18,77.50,2.79,7.50,1.13,0,0,0.9223,0,300,2026-08-21 23:07:32
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,5,20,67.86,1.40,3.00,1.50,0,0,0.9972,0,87,2026-08-21 23:07:30
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,5,20,67.86,1.40,3.00,1.50,0,0,0.9972,0,90,2026-08-21 23:07:30
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,5,20,67.86,1.40,3.00,1.50,0,0,0.9972,0,99,2026-08-21 23:07:30
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,5,20,82.14,28.30,68.75,2.50,0,0,0.9549,0,83,2026-08-21 23:07:30
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,5,20,82.14,28.30,68.75,2.50,0,0,0.9549,0,80,2026-08-21 23:07:31
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,5,20,82.14,28.30,68.75,2.50,0,0,0.9549,0,79,2026-08-21 23:07:31
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,5,20,75.00,15.65,66.25,2.50,0,0,0.9800,0,99,2026-08-21 23:07:31
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,5,20,82.14,28.30,68.75,2.50,0,0,0.9549,0,89,2026-08-21 23:07:31
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,5,20,67.86,2.00,4.50,1.50,0,0,0.9972,0,89,2026-08-21 23:07:31
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,86,2026-08-21 23:07:30
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,99,2026-08-21 23:07:30
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,5,20,82.14,27.70,68.75,1.50,0,0,0.9549,0,111,2026-08-21 23:07:30
ABLATION_NO_PRIORITY,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,388,2026-08-21 23:07:37
ABLATION_NO_PRIORITY,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,450,2026-08-21 23:07:38
ABLATION_NO_PRIORITY,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,439,2026-08-21 23:07:38
ABLATION_NO_WAITING,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,416,2026-08-21 23:07:39
ABLATION_NO_WAITING,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,377,2026-08-21 23:07:39
ABLATION_NO_WAITING,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,355,2026-08-21 23:07:40
ABLATION_THROUGHPUT_ONLY,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,414,2026-08-21 23:07:40
ABLATION_THROUGHPUT_ONLY,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,399,2026-08-21 23:07:41
ABLATION_THROUGHPUT_ONLY,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,429,2026-08-21 23:07:41
HYBRID_PRIORITY_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,386,2026-08-21 23:07:36
HYBRID_PRIORITY_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,400,2026-08-21 23:07:36
HYBRID_PRIORITY_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,418,2026-08-21 23:07:37
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,551,2026-08-21 23:07:49
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.13,0,0,0.8742,0,720,2026-08-21 23:07:49
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,598,2026-08-21 23:07:50
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,3.00,7.50,1.70,0,0,0.8742,0,612,2026-08-21 23:07:51
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,77.50,3.00,7.50,1.70,0,0,0.9223,0,583,2026-08-21 23:07:51
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,77.50,2.93,7.50,1.60,0,0,0.9223,0,501,2026-08-21 23:07:53
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.50,0,0,0.8742,0,480,2026-08-21 23:07:53
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.13,0,0,0.8742,0,420,2026-08-21 23:07:54
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,3.21,7.50,2.50,0,0,0.8742,0,506,2026-08-21 23:07:54
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.40,0,0,0.8742,0,570,2026-08-21 23:07:47
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,7,43,77.50,2.79,7.50,1.40,0,0,0.9223,0,562,2026-08-21 23:07:47
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,7,43,72.50,2.79,7.50,1.40,0,0,0.8742,0,601,2026-08-21 23:07:48
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,5,45,67.86,1.40,3.00,1.50,0,0,0.9972,0,269,2026-08-21 23:07:43
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,5,45,67.86,1.40,3.00,1.50,0,0,0.9972,0,263,2026-08-21 23:07:43
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,5,45,67.86,1.40,3.00,1.50,0,0,0.9972,0,286,2026-08-21 23:07:44
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,5,45,82.14,27.90,68.75,1.83,0,0,0.9549,0,288,2026-08-21 23:07:44
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,5,45,82.14,28.30,68.75,2.50,0,0,0.9549,0,256,2026-08-21 23:07:45
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,5,45,82.14,28.30,68.75,2.50,0,0,0.9549,0,290,2026-08-21 23:07:45
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,5,45,75.00,15.15,64.75,2.17,0,0,0.9800,0,263,2026-08-21 23:07:45
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,5,45,67.86,2.30,4.50,2.17,0,0,0.9972,0,249,2026-08-21 23:07:46
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,5,45,67.86,1.40,3.00,1.50,0,0,0.9972,0,241,2026-08-21 23:07:46
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,280,2026-08-21 23:07:42
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,238,2026-08-21 23:07:42
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,5,45,82.14,27.70,68.75,1.50,0,0,0.9549,0,282,2026-08-21 23:07:42
